Name,SoldPrice,AskPrice,Rooms,Size,MonthlyRent,YearlyRent,YearBuilt,Region,Kommun,Lat,Log
Regeringsgatan 70E,5200000,4995000.0,,65.0,3068.0,12000.0,1982.0,Östermalm,Stockholms,59.336723,18.0859178
Bondegatan 51,5210000,5295000.0,4.0,68.0,3725.0,6322.0,1940.0,Sofia,Stockholms,59.3130862,18.0950058
Gräsgatan 1 6tr,5100000,5150000.0,2.0,62.0,2846.0,3000.0,,Skanstull,Stockholms,59.308699,18.075958
Kung Agnes Väg 12,5200000,4675000.0,4.0,103.0,5309.0,7200.0,2008.0,Sollentuna,Sollentuna,59.4283893,17.94845
Beckomberga Ängsväg 47,5100000,4495000.0,4.0,92.0,5231.0,4560.0,2015.0,Beckomberga,Stockholms,59.354737,17.8899243
Karlavägen 61 4 tr ög  (ej hiss),5100000,4975000.0,2.0,52.0,1217.0,3600.0,1880.0,Östermalm,Stockholms,59.336723,18.0859178
Ringvägen 153 B Gårdshus!,5100000,4495000.0,2.0,58.0,2931.0,4200.0,1929.0,Katarina,Stockholms,59.315349,18.0516689
Erik Dahlbergsgatan 43,5200000,4950000.0,2.0,61.0,3375.0,4860.0,1941.0,Östermalm,Stockholms,59.336723,18.0859178
Tellusgången 32 vån 6/6,5060000,3995000.0,3.0,70.0,4042.0,,2015.0,Telefonplan,Stockholms,59.2983614,17.9981996
Karlsviksgatan 17 15tr,5150000,4495000.0,2.0,52.0,2914.0,5100.0,1896.0,Nedre Kungsholmen,Stockholms,59.3298639,18.0283635
Tavastgatan 27,5150000,4495000.0,2.0,46.0,2472.0,4200.0,1938.0,Mariaberget,Stockholms,59.3202142,18.0623609
Melodislingan 14 Vån 5,5050000,5050000.0,2.0,44.0,3503.0,4800.0,2015.0,Gärdet,Stockholms,59.344243,18.0908903
Gästrikegatan 13 1tr,5100000,4195000.0,2.0,44.0,1499.0,4800.0,1909.0,Vasastan,Stockholms,59.3413498,18.0489474
Fartygsgatan 8,5200000,5200000.0,3.0,81.0,4860.0,6000.0,2007.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Selmedalsringen 21,5075000,3795000.0,,72.0,3715.0,,,Örnsberg,Stockholms,59.3053364,17.9877014
Vasavägen 9,5150000,4900000.0,3.0,75.0,3692.0,4800.0,1944.0,Hersby,Lidingö,59.3636876,18.1485337
Storgatan 72A vån 9/9,5150000,4495000.0,4.0,85.0,4881.0,,2013.0,Huvudsta,Solna,59.3496118,17.9870127
Primusgatan 96 6tr,5100000,4595000.0,2.0,50.0,2936.0,4056.0,2003.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Primusgatan 96 6tr,5100000,4595000.0,2.0,50.0,2936.0,4056.0,2003.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Primusgatan 96 6tr,8600000,8900000.0,3.0,86.0,4376.0,7200.0,2003.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Primusgatan 96 6tr,8600000,8900000.0,3.0,86.0,4376.0,7200.0,2003.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Upplandsgatan 44 3tr.,5100000,4375000.0,2.0,40.0,1372.0,,1884.0,Odenplan,Stockholms,59.3430821,18.0500142
Tummelisas gata 4 5 tr.,5050000,5050000.0,3.0,94.0,5460.0,6800.0,2014.0,Annedal,Stockholms,59.3633265,17.9510126
Hornsbergs strand 15A,5250000,4495000.0,,53.0,2675.0,7200.0,2015.0,Stockholms,Stockholms,,
Beckomberga Allé 13,5100000,4950000.0,4.0,100.0,4561.0,6480.0,2017.0,Beckomberga,Stockholms,59.354737,17.8899243
Fågelsången 3,5200000,5200000.0,3.0,78.0,4390.0,4200.0,1939.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Beckomberga Allé 27,5250000,4995000.0,4.0,91.0,4262.0,11600.0,2017.0,Beckomberga,Stockholms,59.354737,17.8899243
Norra Hamnpromenaden 5,5100000,5100000.0,3.0,71.0,4511.0,4200.0,2007.0,Gåshaga Pirar,Lidingö,59.3643845,18.133142
Skånegatan 113,5200000,4950000.0,2.0,57.0,3030.0,3900.0,1933.0,Södermalm,Stockholms,59.3123782,18.06975557565056
Sturehillsvägen 7 3 tr,5075000,4750000.0,3.0,80.0,4090.0,3240.0,2012.0,Årstaberg,Stockholms,59.30289035,18.02792914955489
Göran Perssons Väg 33 4tr,5250000,4695000.0,5.0,116.0,6645.0,6860.0,1969.0,Huvudsta,Solna,59.3496118,17.9870127
Jarl Kulles Gata 1,5100000,4195000.0,3.0,72.0,3881.0,6800.0,2011.0,Aspudden,Stockholms,59.3064663,18.0013731
Lillsjönäsvägen 55,5200000,4195000.0,3.0,76.0,4779.0,5880.0,2014.0,Ulvsunda,Stockholms,59.3374223,17.9600665
Breitenfeldsgatan 1,5100000,4995000.0,2.0,50.0,1785.0,6400.0,1925.0,Östermalm,Stockholms,59.336723,18.0859178
Möregatan 6,5200000,4995000.0,2.0,58.0,3455.0,,1936.0,Katarina,Stockholms,59.3116621,18.0700247
Möregatan 6,5500000,4650000.0,2.0,58.0,3409.0,4700.0,1936.0,Katarina,Stockholms,59.3116621,18.0700247
Arkitektvägen 43 1tr,5150000,4195000.0,3.0,76.0,3514.0,,1938.0,Abrahamsberg,Stockholms,59.3364679,17.9537633
Hantverkargatan 53,5150000,4895000.0,3.0,66.0,3177.0,,1935.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Tomtebobarnens Gata 9,5125000,4895000.0,4.0,99.0,5078.0,8400.0,2014.0,Annedal,Stockholms,59.3633265,17.9510126
Bastuhagsvägen 55 4tr,5225000,4195000.0,4.0,84.0,4765.0,3000.0,2015.0,Stureby,Stockholms,59.2746446,18.055816
Johanneshovsvägen 151 2 tr,5070000,4575000.0,3.0,81.0,4542.0,4200.0,,Årsta,Stockholms,59.2964776,18.0528626
Sickla kanalgata 71,5200000,4595000.0,2.0,65.0,4360.0,,2003.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Sickla kanalgata 71,6800000,6100000.0,3.0,80.0,5130.0,,2000.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Hildebergsvägen 22 4tr.,5250000,5095000.0,4.0,94.0,5492.0,4800.0,2004.0,Sjövikshöjden,Stockholms,59.3026652,18.0293976
Sturehillsvägen 15,5210000,4895000.0,3.0,80.0,4090.0,8160.0,2012.0,Årstaberg,Stockholms,59.30289035,18.02792914955489
Kattgränd 8,5060000,3995000.0,2.0,46.0,2109.0,,1945.0,Mariaberget,Stockholms,59.3202142,18.0623609
Primusgatan 51,5025000,5025000.0,3.0,60.0,3594.0,5200.0,2004.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Konvojgatan 1 7tr,5150000,4995000.0,2.0,58.0,4323.0,4200.0,2007.0,Stockholms,Stockholms,59.3038344,18.0910756
Hälsingegatan 10A 1 tr,5025000,4395000.0,2.0,52.0,2408.0,6600.0,1906.0,Vasastan,Stockholms,59.3413498,18.0489474
Skogsslingan 1,5050000,4495000.0,3.0,86.0,5057.0,,,Charlottenberg,Danderyd,59.3886567,18.0379515
Snickerigatan 10 4 tr,5200000,4295000.0,3.0,74.0,4343.0,12000.0,2012.0,Telefonplan,Stockholms,59.2983614,17.9981996
Rålambsvägen 29 7 tr,5050000,4325000.0,2.0,52.0,2981.0,3600.0,1943.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Ekfatsgatan 6,5100000,5100000.0,3.0,85.0,4530.0,7680.0,2016.0,Liljeholmskajen,Stockholms,59.3081461,18.029239
Ekfatsgatan 6,6300000,,3.0,83.0,4456.0,9600.0,2016.0,Liljeholmskajen,Stockholms,59.3081461,18.029239
Gästrikegatan 13 4 tr,5070000,4500000.0,2.0,45.0,1533.0,,1909.0,Vasastan,Stockholms,59.3413498,18.0489474
Rindögatan 19 2 tr,5200000,4495000.0,2.0,52.0,2547.0,,1938.0,Stockholm,Stockholms,59.3251172,18.0710935
Arbetargatan 23B vån 4,5100000,4650000.0,2.0,67.0,3370.0,7800.0,1992.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Torsgatan 42c,5100000,4295000.0,2.0,40.0,1981.0,2000.0,1926.0,Vasastan,Stockholms,59.3413498,18.0489474
Barks väg 10,5200000,4195000.0,3.0,86.0,4162.0,,1985.0,Bergshamra,Solna,59.3813446,18.0369906
Fabrikörvägen 10A,5250000,4995000.0,2.0,75.0,4505.0,4800.0,2017.0,Strand,Nacka,59.3120997,18.2073591
Sysslomansgatan 22 8tr,5100000,4795000.0,2.0,63.0,3884.0,3360.0,1940.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Finnboda Parkväg 8,5050000,4795000.0,4.0,90.0,5884.0,5400.0,2006.0,Finnboda Hamn,Nacka,59.3130886,18.120844
Primusgatan 62 7 TR,5075000,4590000.0,3.0,69.0,4507.0,4100.0,2007.0,Lilla Essingen,Stockholms,59.324747,18.00513729103853
Tomtebogatan 50 1 tr,5100000,4850000.0,2.0,54.0,2103.0,9936.0,1906.0,Birkastan,Stockholms,59.3408403,18.0334175
Karlsbodavägen 44,5250000,5250000.0,3.0,96.0,6350.0,4400.0,2006.0,Mariehäll,Stockholms,59.3599806,17.952094
Sjöviksvägen 45 2 tr,5200000,4695000.0,3.0,76.0,4513.0,4000.0,2005.0,Liljeholmskajen,Stockholms,59.3081461,18.029239
Rorgängargatan 17A 2tr,5050000,4795000.0,3.0,85.0,4620.0,,2008.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Redargatan 6 2tr,5200000,4995000.0,3.0,82.0,4715.0,,2009.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Majstångsvägen 11 vån 2/2,5225000,4150000.0,4.0,76.0,4010.0,,1946.0,Midsommarkransen,Stockholms,59.3019987,17.9975179
Love Almqvists väg 10,5200000,,3.0,72.0,3750.0,6696.0,1932.0,Stockholm,Stockholms,59.3251172,18.0710935
Döbelnsgatan 58 2tr,5250000,4895000.0,2.0,57.0,2181.0,4800.0,1962.0,Vasastan,Stockholms,59.3413498,18.0489474
Ringvägen 83,5100000,5195000.0,3.0,66.0,3105.0,5592.0,1932.0,Katarina,Stockholms,59.315349,18.0516689
LM Ericssons väg 4 vån 1,5200000,4695000.0,3.0,80.0,4652.0,,2009.0,Telefonplan,Stockholms,59.2983614,17.9981996
Utkiksbacken 22,5040000,4250000.0,,55.0,2308.0,6031.0,1905.0,Gröndal,Stockholms,59.3155417,18.0109121
Ymsenvägen 2 7tr,5100000,4250000.0,3.0,67.0,3372.0,,1948.0,Gullmarsplan,Stockholms,59.2995292,18.0806392
Lilla Västerbron 10,5130000,4800000.0,2.0,64.0,3242.0,,2009.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Marknadsvägen  207,5050000,4495000.0,5.0,125.0,5558.0,,,Centrum,Täby,59.466667,18.066667
Textilgatan 23,5250000,4995000.0,3.0,80.0,4342.0,10400.0,,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Textilgatan 23,7500000,6795000.0,4.0,95.0,5156.0,,,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Verkstadsgatan 11 5 tr,5250000,4395000.0,2.0,65.0,3416.0,6000.0,1931.0,Hornstull,Stockholms,59.3158262,18.0348172
Mjölnarvägen 4B,5100000,5250000.0,3.0,68.0,3812.0,5400.0,2020.0,Kvarnholmen,Nacka,59.3157233,18.1385701
Riddargatan 42 A,5250000,4995000.0,2.0,50.0,1594.0,3600.0,1905.0,Östermalm,Stockholms,59.336723,18.0859178
Torsgatan 38 1tr- Accepterat pris,5150000,4995000.0,2.0,62.0,2398.0,9000.0,1927.0,Vasastan,Stockholms,59.3413498,18.0489474
Brännerigatan 5 3 tr,5200000,4395000.0,2.0,51.0,2857.0,5256.0,1926.0,Nytorget,Stockholms,59.3118484,18.0830448
Bråvallagatan 5 3tr,5100000,4195000.0,2.0,44.0,2590.0,5200.0,1927.0,Vasastan,Stockholms,59.3413498,18.0489474
Fatburs Kvarngata 3 3tr,5150000,5100000.0,3.0,66.0,4604.0,6000.0,,Södermalm,Stockholms,59.3123782,18.06975557565056
Spannvägen 21,5200000,4995000.0,4.0,97.0,6316.0,7000.0,1942.0,Åkeslund,Stockholms,59.336483,17.9371498
Rökerigränd 3,5050000,3995000.0,3.0,88.0,4051.0,,1995.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Turbinvägen 13,5010000,4495000.0,3.0,85.0,5722.0,5600.0,2001.0,Järla Sjö,Nacka,59.3040115,18.154606
Öregrundsgatan 15 4 tr,5150000,4795000.0,2.0,60.0,2545.0,,2010.0,Gärdet,Stockholms,59.344243,18.0908903
Gullmarsvägen 8 6 tr,5150000,4495000.0,3.0,73.0,3709.0,6768.0,1945.0,Gullmarsplan,Stockholms,59.2995292,18.0806392
Roslagsgatan 23 BV ÖG,5115000,4700000.0,2.0,52.0,2098.0,9000.0,1903.0,Vasastan,Stockholms,59.3413498,18.0489474
Ekfatsgatan 1 6 tr,5180000,5180000.0,2.0,70.0,3736.0,3600.0,2020.0,Stockholms,Stockholms,59.3061239,18.0348153
Svanholmsvägen 2c,5240000,5450000.0,4.0,96.0,4541.0,6500.0,1961.0,Stocksund,Danderyd,59.3845769,18.0571915
Båtbyggargatan 62,5100000,4995000.0,3.0,86.0,5526.0,,2004.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Sturehillsvägen 7,5230000,4850000.0,3.0,80.0,4090.0,8112.0,2012.0,Årstaberg,Stockholms,59.30289035,18.02792914955489
Nybohovsbacken 80,5240000,4495000.0,5.0,105.0,4212.0,,1960.0,Liljeholmen,Stockholms,59.3106125,18.0228316
Lundagatan 39,5100000,4495000.0,2.0,58.0,3618.0,4800.0,1903.0,Södermalm Högalid,Stockholms,59.3181225,18.0432449
Tavastgatan 29b,5167500,,2.0,56.0,,,,Stockholms,Stockholms,59.3193299,18.0575814
Siloplatsen 6 6 tr,5100000,,3.0,81.0,4455.0,,,Nacka,Nacka,59.3120997,18.2073591
Sandfjärdsgatan 98 12 + 13,5075000,4695000.0,4.0,96.0,6064.0,4000.0,1960.0,Årsta,Stockholms,59.2964776,18.0528626
Gävlegatan 3 15tr,5025000,4750000.0,3.0,57.0,2140.0,6180.0,1926.0,Vasastan,Stockholms,59.3413498,18.0489474
Blåbärsslingan 42,5170000,3995000.0,4.0,97.0,5256.0,12622.0,2006.0,Älta,Nacka,59.2573973,18.1812421
Folkungagatan 93 2 tr,5125000,4750000.0,2.0,55.0,1389.0,6908.0,1898.0,Södermalm,Stockholms,59.3123782,18.06975557565056
Årgångsgatan 1,5100000,5000000.0,2.0,67.0,3794.0,5796.0,2016.0,Liljeholmskajen,Stockholms,59.3081461,18.029239
Lugnets Allé 36 4tr,5100000,4850000.0,3.0,71.0,2852.0,4200.0,2003.0,Hammarbyjöstad,Stockholms,,
Norra Hamnpromenaden 9,5200000,4750000.0,2.0,71.0,4730.0,,2007.0,Gåshaga,Lidingö,59.3505798,18.2303285
Vasavägen 7,5150000,4495000.0,3.0,76.0,3507.0,,1929.0,Råsunda,Solna,59.365658,17.9946009
Rindögatan 15 9 tr,5500000,5290000.0,2.0,56.0,3837.0,7476.0,1939.0,Gärdet,Stockholms,59.344243,18.0908903
Stenshällsvägen 13,5350000,4195000.0,3.0,48.0,2359.0,5600.0,1936.0,Stora Essingen,Stockholms,59.3217466,17.990691623708127
Dalgränd 14,5260000,4095000.0,4.0,97.0,3180.0,10572.0,1981.0,Enskededalen,Stockholms,59.2817657,18.1054546
Fridensborgsvägen 32 3tr,5500000,5195000.0,4.0,88.0,4494.0,5400.0,2011.0,Järvastaden,Solna,59.3831023,17.9856662
Strindbergsgatan 50,5400000,4975000.0,,53.0,2274.0,,1931.0,Östermalm,Stockholms,59.336723,18.0859178
Råsundavägen 146 vån 3,5380000,5380000.0,3.0,73.0,4153.0,7256.0,1948.0,Råsunda,Solna,59.365658,17.9946009
Hammarby allé 51b,5310000,4495000.0,2.0,64.0,3518.0,4800.0,2014.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Hammarby allé 51b,6200000,,3.0,85.0,4695.0,,,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Hjortstigen 2B 3tr,5500000,5395000.0,4.0,87.0,5255.0,4700.0,,Bergshamra,Solna,59.3813446,18.0369906
Magasinsgången 9,5350000,4995000.0,3.0,67.0,3913.0,5400.0,2017.0,Kvarnholmen,Nacka,59.3157233,18.1385701
Tummelisas gata 4 3 tr,5400000,4995000.0,4.0,95.0,5460.0,6800.0,2014.0,Annedal,Stockholms,59.3633265,17.9510126
Folkskolegatan 20,5400000,5400000.0,2.0,68.0,4435.0,5400.0,1928.0,Högalid,Stockholms,59.3174249,18.0299105
Jungfrugatan 19,5300000,4995000.0,2.0,45.0,1501.0,,1966.0,Östermalm,Stockholms,59.336723,18.0859178
Jungfrugatan 19,8520000,7750000.0,3.0,71.0,2368.0,,1966.0,Östermalm,Stockholms,59.336723,18.0859178
Steningevägen 3 3tr,5400000,4795000.0,3.0,70.0,2995.0,2400.0,1947.0,Gullmarsplan,Stockholms,59.2995292,18.0806392
Torsgatan 74,5500000,5495000.0,2.0,72.0,3893.0,6480.0,1929.0,Vasastan,Stockholms,59.3413498,18.0489474
Robert Almströmsgatan 12 3 tr,5310000,3895000.0,2.0,40.0,1944.0,,1929.0,Vasastan Birkastan,Stockholms,59.3408403,18.0334175
Perrongvägen 31 (lgh C-1204),5379000,5350000.0,4.0,98.0,4288.0,10356.0,2020.0,RN3 Stationen,Täby,59.466667,18.066667
Perrongvägen 31 (lgh C-1302),5430000,5395000.0,4.0,99.0,4324.0,10428.0,2020.0,RN3 Stationen,Täby,59.466667,18.066667
Sockenvägen 527,5375000,4995000.0,4.0,115.0,8496.0,10000.0,1929.0,Enskededalen,Stockholms,59.2817657,18.1054546
Marieviksgatan 38 6 tr,5440000,4395000.0,2.0,70.0,3784.0,7200.0,2010.0,Liljeholmskajen,Stockholms,59.3081461,18.029239
Flottbrovägen 23 Accepterat pris!,5350000,5350000.0,,73.0,3174.0,10200.0,1929.0,Stora Essingen,Stockholms,59.3217466,17.990691623708127
Ringvägen 139A,5335000,4575000.0,2.0,57.0,2798.0,9542.0,1925.0,Sofo,Stockholms,59.3143737,18.0759069
Svartviksslingan 112 vån 4,5500000,,3.0,79.0,4408.0,5400.0,1985.0,Minneberg,Stockholms,59.3387786,17.99190442143624
Arkitektvägen 11,5300000,5300000.0,3.0,70.0,4807.0,4782.0,1938.0,Stockholms,Stockholms,59.3310786,17.9516149
Essinge Brogata 12 vån 2,5400000,5500000.0,2.0,75.0,4828.0,2800.0,1934.0,Kungsholmen Lilla Essingen,Stockholms,59.324747,18.00513729103853
Tummelisas gata 4 3 tr.,5500000,4995000.0,4.0,95.0,5460.0,4200.0,2014.0,Annedal,Stockholms,59.3633265,17.9510126
Bergknallevägen 7b,5300000,4995000.0,6.0,123.0,5708.0,,2019.0,Vega,Haninge,59.049722,18.266667
Lindhagensgatan 73,5300000,4795000.0,2.0,62.0,3123.0,,1979.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Finn Malmgrens väg 2B,5260000,4895000.0,4.0,75.0,4929.0,,2017.0,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Sveavägen 134 1tr,5270000,4295000.0,2.0,59.0,2984.0,5004.0,1937.0,Vasastan,Stockholms,59.3413498,18.0489474
Birger Jarlsgatan 72 6 tr,5350000,4695000.0,2.0,44.0,1384.0,4200.0,1994.0,Östermalm,Stockholms,59.336723,18.0859178
Johannes plan 5,5500000,5450000.0,2.0,55.0,2581.0,,1930.0,Vasastan,Stockholms,59.3413498,18.0489474
Sickla Sjöväg 1,5500000,4695000.0,2.0,62.0,2860.0,4800.0,,Nacka,Nacka,59.3120997,18.2073591
Vegagatan 25,5430000,4995000.0,3.0,87.0,4098.0,,1970.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Råsundavägen 117B 3 tr,5410000,4795000.0,2.0,69.0,2542.0,8124.0,1912.0,Gamla Råsunda,Solna,59.3664864,18.0096279
Falugatan 5 1 ½ tr,5350000,4750000.0,2.0,48.0,1921.0,,1925.0,Röda Bergen,Stockholms,59.3441549,18.035711
Sandhamnsgatan 75D 4 tr,5450000,4250000.0,2.0,48.0,3054.0,,2018.0,Gärdet,Stockholms,59.344243,18.0908903
Vinstavägen 71B,5450000,5195000.0,5.0,116.0,4718.0,14640.0,2019.0,Vällingby Nälsta,Stockholms,59.3733034,17.8855357
Fridhemsgatan 66B,5500000,5500000.0,2.0,57.0,2882.0,,1903.0,Kungsholmen Fridhemsplan,Stockholms,59.3323656,18.0304218
Nytorgsgatan 15 A,5500000,,3.0,56.0,3281.0,724.0,1938.0,Katarina,Stockholms,59.315175,18.0813794
Tollareslingan 3 3 tr,5300000,5250000.0,4.0,101.0,5230.0,3600.0,,Nacka,Nacka,59.3120997,18.2073591
Tummelisas Gata 4 5 tr.,5500000,5500000.0,4.0,94.0,5460.0,6800.0,2014.0,Annedal,Stockholms,59.3633265,17.9510126
Parkgatan 6A Gårdshus,5500000,4995000.0,2.0,55.0,2587.0,7800.0,1898.0,Kronobergsparken,Stockholms,59.3321796,18.035351567215184
Roslagsgatan 58B,5500000,5500000.0,2.0,57.0,3071.0,4000.0,1927.0,Vasastan,Stockholms,59.3413498,18.0489474
Bastugatan 2,5450000,4750000.0,2.0,62.0,3126.0,5400.0,1984.0,Södermalm Maria,Stockholms,59.3123782,18.06975557565056
Bastugatan 2,5450000,4750000.0,2.0,62.0,3126.0,5400.0,1984.0,Maria,Stockholms,59.3204821,18.0659846
Bastugatan 2,8000000,7495000.0,4.0,93.0,4785.0,,1984.0,Södermalm Maria,Stockholms,59.3123782,18.06975557565056
Bastugatan 2,8000000,7495000.0,4.0,93.0,4785.0,,1984.0,Maria,Stockholms,59.3204821,18.0659846
Husabyvägen 21,5325000,4395000.0,3.0,65.0,3685.0,6200.0,1945.0,Aspudden,Stockholms,59.3064663,18.0013731
Schlytersvägen 45,5500000,4495000.0,3.0,64.0,4175.0,4500.0,1947.0,Aspudden,Stockholms,59.3064663,18.0013731
Finnboda parkväg 14B,5425000,4495000.0,3.0,84.0,5325.0,6660.0,2008.0,Finnboda,Nacka,59.3148888,18.1203051
Huvudfabriksgatan 4,5500000,5500000.0,3.0,79.0,4618.0,,,Hägersten,Stockholms,59.3039831,17.9671408
Johan Enbergs väg 23 vån 6,5500000,4250000.0,2.0,68.0,3087.0,4200.0,,Västra Skogen,Solna,59.3471752,18.0042308
Orvar Odds Väg 51 3 tr,5365000,4695000.0,2.0,58.0,3059.0,,1937.0,Fredhäll,Stockholms,59.3298217,18.0030284
Maria Prästgårdsgata 19A,5400000,4595000.0,2.0,62.0,3579.0,6600.0,1884.0,Södermalm,Stockholms,59.3123782,18.06975557565056
Nybodagatan 5 6 tr,5300000,4695000.0,4.0,97.0,4436.0,4548.0,1957.0,Skytteholm,Solna,59.3664864,18.0096279
Beckomberga allé 27,5400000,4995000.0,4.0,87.0,4303.0,10000.0,2017.0,Beckomberga,Stockholms,59.354737,17.8899243
Pilgatan 19 C 5 tr vindsvåning!,5300000,5300000.0,2.0,34.0,1700.0,3480.0,1875.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Kungsholmsgatan 9,5300000,4895000.0,2.0,54.0,4157.0,5000.0,,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Beckomberga Skogsväg 4 3tr,5350000,4495000.0,4.0,85.0,4929.0,9600.0,2017.0,Beckomberga,Stockholms,59.354737,17.8899243
Kungsvägen 2,5475000,5500000.0,4.0,96.0,4304.0,8400.0,2020.0,Centrum,Sollentuna,59.4283893,17.94845
Sandhamnsgatan 34,5500000,4995000.0,2.0,65.0,3439.0,,2003.0,Gärdet,Stockholms,59.344243,18.0908903
Upplandsgatan 34 5 tr,5310000,4195000.0,2.0,43.0,1855.0,5520.0,1974.0,Vasastan,Stockholms,59.3413498,18.0489474
Vikingagatan 3,5350000,5195000.0,2.0,49.0,2810.0,,1906.0,Stockholms,Stockholms,,
Högalidsgatan 52C,5400000,4575000.0,2.0,56.0,3619.0,3500.0,1911.0,Hornstull,Stockholms,59.3158262,18.0348172
Hallandsgatan 50A 5 tr.,5450000,4250000.0,2.0,55.0,3408.0,,1927.0,Sofia,Stockholms,59.3108898,18.0708304
Döbelnsgatan 52 7tr,5375000,4675000.0,2.0,52.0,2128.0,,1962.0,Vasastan,Stockholms,59.3413498,18.0489474
Åkerbyvägen 92 UTHYRNINGSDEL!,5300000,4995000.0,4.0,111.0,5813.0,4920.0,1969.0,Centrum,Täby,59.466667,18.066667
Lilla Aspuddsvägen 6,5300000,4695000.0,3.0,63.0,2831.0,5400.0,1930.0,Aspudden,Stockholms,59.3064663,18.0013731
Scheelegatan 4A,5500000,4795000.0,2.0,46.0,1112.0,6300.0,1900.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Båtbyggargatan 5 pl 2,5300000,5195000.0,3.0,69.0,3633.0,5400.0,2008.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Fridhemsgatan 29D,5400000,4900000.0,2.0,55.0,3021.0,,1903.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Sturehillsvägen 12 Högst upp!,5325000,4495000.0,3.0,70.0,3925.0,9600.0,,Liljeholmskajen,Stockholms,59.3081461,18.029239
Sickla Kanalgata 71,5350000,5350000.0,2.0,71.0,4668.0,,2001.0,Hammarby Sjöstad,Stockholms,59.3056121,18.1060603
Fridensborgsvägen 31,5300000,5300000.0,3.0,98.0,4619.0,,,Solna,Solna,59.3664864,18.0096279
Garagevägen 32,5300000,,3.0,76.0,3985.0,8604.0,2019.0,Enskededalen,Stockholms,59.2817657,18.1054546
Frihetsvägen 59 1tr,5470000,4150000.0,5.0,112.0,5434.0,9708.0,1987.0,Nacka,Nacka,59.3120997,18.2073591
Väsjövägen 18B,5500000,5250000.0,5.0,138.0,4837.0,,,Södersätra,Sollentuna,59.4573826,17.981765517033637
Tollarevägen 51 3 tr,5500000,5500000.0,3.0,91.0,4206.0,,,Nacka,Nacka,59.3120997,18.2073591
Tollarevägen 51 3 tr,6450000,6450000.0,4.0,102.0,4695.0,,,Nacka,Nacka,59.3120997,18.2073591
Hagagatan 38 2tr.,5325000,4995000.0,2.0,54.0,2294.0,,1926.0,Odenplan,Stockholms,59.3430821,18.0500142
Baltzar von platens gata 7C 15tr,5300000,4950000.0,2.0,47.0,1074.0,,1930.0,Norr Mälarstrand,Stockholms,59.3282173,18.0320318
Västgötagatan 18 4tr,5360000,4650000.0,2.0,61.0,2387.0,2640.0,1967.0,Södermalm,Stockholms,59.3123782,18.06975557565056
Gjörwellsgatan 15 3 tr,5300000,5495000.0,3.0,76.0,4308.0,6852.0,1944.0,Kungsholmen,Stockholms,59.3327422,18.023771900117097
Forskargränd 8 terrass,5430000,4795000.0,4.0,109.0,5369.0,,2018.0,Ursvik,Sundbyberg,59.38216225,17.961522006771705
Hamngatan 18D,5360000,4995000.0,3.0,78.0,4590.0,,2017.0,(Lilla Alby),Sundbyberg,59.3597685,17.9651579
Nybergsgatan 6B,5400000,4950000.0,3.0,45.0,1637.0,5800.0,1919.0,Östermalm,Stockholms,59.336723,18.0859178
Ekhagsvägen 10,5500000,4995000.0,3.0,71.0,3932.0,,1935.0,Norra Djurgården,Stockholms,59.3634004,18.0770654
Bondegatan 25A,5500000,4995000.0,3.0,64.0,3647.0,4560.0,1969.0,Södermalm,Stockholms,59.3123782,18.06975557565056
Annedalsvägen 59 4 tr.,5500000,4995000.0,4.0,94.0,4759.0,3800.0,2012.0,Annedal,Stockholms,59.3633265,17.9510126
